"Index","ADS.DE","ADYEN.AS","AD.AS","AI.PA","AIR.PA","ALV.DE","ABI.BR","ASML.AS","CS.PA","BAS.DE","BAYN.DE","BBVA.MC","BNP.PA","BN.PA","DB1.DE","DHL.DE","DTE.DE","ENEL.MI","ENI.MI","EL.PA","RACE.MI","FLTR.L","RMS.PA","IBE.MC","ITX.MC","IFX.DE","INGA.AS","ISP.MI","KER.PA","OR.PA","MC.PA","MBG.DE","MUV2.DE","NOKIA.HE","NDA.FI.HE","RI.PA","HEIA.AS","SAF.PA","SGO.PA","SAN.PA","SAP.DE","SU.PA","SIE.DE","STLAM.MI","TTE.PA","UCG.MI","DG.PA","VOW3.DE","VNA.DE","WKL.AS"
"2024-07-16",226.611404418945,1128.40002441406,27.2439670562744,159.823272705078,131.050704956055,252.315795898438,53.9196510314941,966.036682128906,30.3746757507324,41.5941429138184,25.9303340911865,9.03304862976074,58.7948379516602,56.7680816650391,187.382354736328,38.6137084960938,23.1318664550781,6.12627363204956,13.0393590927124,195.569305419922,388.868347167969,15950,2051.94018554688,11.5721206665039,44.9083938598633,34.9160079956055,15.3894662857056,3.34600901603699,301.928863525391,392.880737304688,675.396484375,58.488597869873,441.227111816406,3.37407302856445,9.74700450897217,117.19465637207,85.6577377319336,200.538009643555,77.6943283081055,88.0421829223633,185.542984008789,227.710327148438,177.409133911133,16.9753494262695,58.8668556213379,35.4877777099609,101.046531677246,100.336463928223,27.2670192718506,150.570205688477
"2024-07-17",231.367568969727,1132.19995117188,27.6904315948486,161.807571411133,130.144195556641,252.124053955078,55.2366790771484,860.422668457031,30.35569190979,42.8235054016113,26.5523452758789,9.16182518005371,59.2270812988281,57.1180191040039,187.727340698242,38.2521209716797,23.355318069458,6.15081071853638,13.1528902053833,186.858749389648,382.418640136719,15830,2051.94018554688,11.6507759094238,44.2826271057129,34.61376953125,15.6307897567749,3.36909794807434,304.547149658203,396.367553710938,673.542358398438,58.3045272827148,443.06396484375,3.4286949634552,9.7516393661499,121.153617858887,86.5278472900391,200.340240478516,76.8921432495117,88.1379623413086,181.618438720703,223.879135131836,174.321380615234,17.1277351379395,59.3676528930664,35.696418762207,101.190475463867,99.8673858642578,27.0369167327881,147.150375366211
"2024-07-18",230.673965454102,1144.19995117188,28.1938934326172,162.220138549805,128.961791992188,251.740600585938,55.3349647521973,828.412475585938,30.6119785308838,42.9374237060547,26.8409557342529,9.28313732147217,59.8096771240234,57.2929878234863,186.495208740234,38.4138832092285,23.5690517425537,6.17989253997803,13.2980623245239,189.663833618164,383.708618164062,15405,2053.92749023438,11.6606073379517,44.2435188293457,34.1529769897461,15.6289491653442,3.38710713386536,308.086730957031,398.970428466797,673.639953613281,59.2709045410156,441.323822021484,3.25812244415283,9.85360527038574,121.582893371582,86.7405471801758,196.9287109375,76.794319152832,88.3678436279297,178.962448120117,216.904403686523,166.621536254883,17.4471912384033,60.2841987609863,35.7106399536133,101.910179138184,100.946273803711,26.9506282806396,147.296936035156
"2024-07-19",225.026031494141,1116.19995117188,27.965913772583,160.157257080078,129.868301391602,248.672927856445,54.5290222167969,819.520751953125,30.3177242279053,41.8599548339844,26.1343536376953,9.21968173980713,59.2458763122559,56.8652839660645,184.030944824219,37.9190788269043,23.5010452270508,6.13081693649292,13.1026382446289,189.811477661133,380.731811523438,15365,2048.95922851562,11.5524568557739,44.2239608764648,32.8003349304199,15.4981546401978,3.36632704734802,305.516876220703,397.251556396484,663.393371582031,58.4701919555664,429.819427490234,3.23368668556213,9.75627326965332,119.102592468262,86.4505004882812,195.494888305664,75.816047668457,88.463623046875,179.874206542969,218.967346191406,166.543365478516,17.0598030090332,59.2731590270996,35.5826148986816,101.286445617676,99.0699462890625,27.0081539154053,147.101516723633
"2024-07-22",226.611404418945,1134.80004882812,28.3743839263916,162.279083251953,130.617156982422,251.452987670898,55.0597648620605,840.268127441406,30.5740089416504,42.5482063293457,27.179328918457,9.41098022460938,60.6365776062012,57.0596961975098,186.840209960938,38.6993446350098,23.6176261901855,6.16179513931274,13.095193862915,193.699249267578,385.196990966797,15525,2071.81372070312,11.5082130432129,44.2532920837402,33.9002876281738,15.7192144393921,3.43097543716431,309.250396728516,402.064331054688,675.396484375,59.1328468322754,436.006652832031,3.33859157562256,10.0065536499023,121.487503051758,87.0692520141602,198.659194946289,76.8334503173828,89.5555267333984,181.975219726562,222.602081298828,169.298889160156,17.270938873291,59.6605644226074,36.6590042114258,102.725845336914,100.055023193359,27.2478427886963,149.593109130859
"2024-07-23",228.295883178711,1108.80004882812,28.1179027557373,163.339981079102,130.262435913086,251.740600585938,54.8435363769531,850.543029785156,30.7828350067139,42.486499786377,26.8409557342529,9.51362800598145,60.7869300842285,56.9236106872559,185.312362670898,38.3187294006348,23.4621829986572,6.18150806427002,13.0523872375488,193.945297241211,387.280731201172,15695,2068.83276367188,11.5917844772339,44.7128410339355,32.7706069946289,15.7413206100464,3.45775818824768,305.371459960938,397.497100830078,674.908508300781,58.8751487731934,436.973419189453,3.30281734466553,9.90458869934082,121.105918884277,86.6825408935547,203.306777954102,76.6573638916016,88.8754806518555,194.97770690918,225.352661132812,169.650665283203,16.870698928833,58.706226348877,37.0051574707031,102.102104187012,99.1168594360352,27.2766056060791,150.277084350586
"2024-07-24",230.475799560547,1082.80004882812,28.3458843231201,162.672012329102,128.685897827148,248.960525512695,54.7255935668945,821.595458984375,30.4790897369385,42.5292167663574,26.8459339141846,9.42497825622559,60.2137336730957,56.5736694335938,185.410934448242,37.9761734008789,23.3358860015869,6.22468948364258,13.0821657180786,192.518157958984,379.342620849609,15350,2026.10461425781,11.7687578201294,44.0675201416016,32.2949523925781,15.686056137085,3.44021081924438,291.504150390625,391.161895751953,643.485717773438,58.4057655334473,435.523284912109,3.29169869422913,9.8350658416748,119.245681762695,86.1217956542969,198.263656616211,75.3660430908203,89.6225738525391,192.083862304688,222.061782836914,167.5205078125,16.7623767852783,59.0180435180664,37.0810279846191,101.238456726074,98.8354034423828,26.9985656738281,150.228210449219
"2024-07-25",227.007766723633,1051.19995117188,27.9184150695801,161.905807495117,127.069931030273,248.193603515625,54.9025077819824,789.980407714844,30.6024875640869,42.5007400512695,27.3982772827148,9.35499000549316,60.6647682189941,56.7680816650391,185.460220336914,38.1474494934082,23.5204734802246,6.25191259384155,13.0468044281006,189.811477661133,372.595245361328,15030,1994.30700683594,11.9408159255981,43.8035278320312,30.2040557861328,15.604998588562,3.41666054725647,269.733459472656,385.366912841797,636.849731445312,57.9455871582031,434.749877929688,3.4212589263916,9.84433555603027,120.199653625488,86.7018737792969,197.274810791016,74.7203826904297,93.3772048950195,193.471313476562,212.238204956055,164.960418701172,15.3064546585083,58.5550384521484,36.0852432250977,100.230865478516,98.1786956787109,26.9410419464111,151.205307006836
"2024-07-26",230.872146606445,1083.59997558594,28.279390335083,164.361602783203,128.981491088867,250.302627563477,55.1973648071289,810.629028320312,30.8302955627441,41.5181999206543,27.3335876464844,9.36432266235352,60.57080078125,57.3901977539062,186.248779296875,38.5185546875,23.5496196746826,6.2613000869751,13.4823188781738,203.836959838867,377.556549072266,15350,2061.876953125,12.0047225952148,43.9599685668945,30.4468383789062,15.6750011444092,3.42127823829651,275.600402832031,391.702087402344,647.096374511719,58.0008125305176,440.163696289062,3.42029166221619,9.88141345977783,121.869094848633,87.6879959106445,201.131301879883,77.8704147338867,92.735466003418,194.026290893555,215.676467895508,165.937545776367,14.8401193618774,58.706226348877,35.8860893249512,103.685455322266,98.3194198608398,27.0177421569824,152.524383544922
"2024-07-29",233.646575927734,1066.19995117188,28.3363857269287,162.573776245117,128.311462402344,248.097732543945,54.1358795166016,798.078308105469,30.5929927825928,40.8204574584961,27.303731918335,9.35965538024902,60.0539855957031,56.8458442687988,184.819519042969,38.6422538757324,23.4816150665283,6.24252510070801,13.6144609451294,204.329086303711,374.083618164062,15055,2013.18676757812,11.9850587844849,43.5493125915527,31.1305923461914,15.5331554412842,3.38710713386536,274.436706542969,385.612457275391,638.899108886719,56.9700126647949,436.296661376953,3.42367601394653,9.90458869934082,119.293388366699,78.7935180664062,197.571472167969,76.3051834106445,91.7393417358398,191.152282714844,214.546737670898,164.002807617188,14.3462438583374,58.3377151489258,35.9335060119629,101.286445617676,97.850341796875,27.1232051849365,151.889266967773
