29,65,13,49,97,68
10,61,13,29,76,68
2,65,29,61,76,68
82,2,66,13,76,68
61,82,66,76,68,79
54,66,82,68,76,79
54,66,82,68,76,79
84,68,65,82,79,76
88,82,65,92,76,79
75,82,92,65,76,79
92,82,65,75,79,76
52,65,82,75,79,76
68,13,82,76,75,79
13,82,75,91,76,79
84,65,75,82,76,79
49,84,82,76,75,79
65,82,76,84,75,79
91,76,84,82,75,79
84,49,74,76,75,79
49,84,74,75,76,79
68,82,74,76,75,79
68,82,74,76,75,79
92,82,74,76,75,79
92,82,74,76,75,79
