65,61,17,77,34,35
65,61,34,77,17,75
65,61,77,17,78,34
65,61,77,35,78,17
65,61,77,17,30,78
65,77,61,35,30,78
65,77,76,78,35,30
65,77,76,78,30,61
65,77,78,61,30,17
65,77,78,30,17,59
65,77,61,59,30,78
65,77,61,30,59,78
65,61,77,30,59,34
65,77,30,61,59,34
65,77,59,30,61,78
65,77,59,30,74,78
65,59,77,74,88,30
65,74,77,59,61,30
65,77,74,30,59,78
65,74,77,59,30,78
65,77,74,30,59,34
65,74,77,59,61,15
65,77,59,74,30,15
65,74,77,59,30,11
65,74,77,59,78,76
65,74,77,59,34,11
65,74,77,59,15,75
65,77,74,59,15,78
77,65,74,15,84,76
65,77,74,59,76,61
65,77,76,59,34,74
77,34,65,76,59,35
77,84,65,4,15,34
75,65,4,77,59,84
77,65,75,4,84,76
75,77,65,4,84,15
75,77,4,15,59,84
75,77,4,76,59,15
77,76,65,4,84,96
96,77,65,84,75,76
96,75,77,65,76,84
96,75,76,77,65,59
96,75,77,76,65,4
96,75,77,65,76,64
96,75,77,65,76,59
96,75,77,65,76,59
96,75,77,65,76,59
96,75,77,65,76,17
96,75,77,76,65,61
96,65,77,61,76,75
75,65,96,77,76,61
96,77,75,65,76,61
96,75,65,76,77,56
75,96,65,76,77,4
75,96,65,77,76,56
75,96,65,76,77,6
75,96,65,76,77,6
75,65,77,76,6,2
75,65,96,77,87,6
75,65,96,77,87,76
75,96,65,77,87,17
75,96,65,77,87,17
75,96,65,77,87,76
75,96,65,77,87,76
75,96,65,77,6,17
96,75,65,76,77,17
75,96,65,76,17,77
96,75,65,76,85,77
96,75,65,76,85,77
96,75,65,74,78,77
96,75,65,74,77,76
96,75,65,74,77,76
96,75,65,77,76,59
96,65,75,74,77,16
96,75,65,77,76,16
96,65,77,75,16,0
96,65,77,74,16,14
96,65,77,75,14,74
96,65,75,77,88,6
96,65,75,88,77,6
96,65,75,88,77,6
96,65,77,75,84,76
96,65,75,77,76,56
96,65,75,77,56,9
96,65,77,6,76,84
96,65,77,76,75,6
96,65,75,77,84,40
96,65,84,77,9,6
96,77,84,65,40,6
96,65,77,67,75,9
96,65,77,61,84,46
96,65,77,61,75,67
96,75,65,77,88,34
96,77,65,76,6,40
96,77,40,65,67,84
96,61,77,16,65,40
96,61,77,16,40,65
96,77,61,40,16,46
96,65,61,77,16,67
96,77,16,43,61,40
96,77,65,61,16,56
96,77,65,56,88,40
96,77,65,88,67,56
96,39,77,15,46,57
96,15,77,39,57,40
96,77,39,15,57,54
96,77,39,15,76,57
96,77,85,39,15,65
96,39,77,15,65,85
96,39,77,65,15,85
96,39,77,65,15,85
96,65,77,39,15,85
96,77,65,75,39,15
96,77,65,75,39,15
96,77,75,65,39,15
96,77,65,39,75,40
96,77,75,65,84,40
96,75,65,77,40,84
96,77,65,40,15,75
96,77,40,65,75,87
96,77,44,40,65,61
96,77,40,39,15,44
96,77,61,0,39,79
96,77,61,75,88,44
96,77,47,40,39,0
96,77,75,47,40,0
96,77,40,69,75,47
96,77,40,44,69,65
96,77,40,65,69,85
96,77,40,69,65,16
96,77,40,69,44,78
96,77,40,44,69,78
96,77,40,44,69,84
96,77,40,69,47,16
96,40,77,44,69,16
96,40,77,84,17,69
96,40,77,17,84,47
96,40,77,74,65,84
40,96,77,65,47,74
40,77,47,16,30,61
40,77,47,69,6,30
40,77,47,57,69,76
40,77,76,47,69,57
40,77,76,65,57,47
40,77,76,2,65,57
40,77,76,65,2,16
40,77,65,2,16,69
40,77,65,69,2,16
77,40,17,65,84,16
77,40,84,17,65,61
77,40,17,65,84,30
77,40,54,30,17,65
77,40,30,65,54,10
40,77,10,65,84,17
77,40,10,65,84,54
40,77,65,10,54,84
40,77,65,54,10,67
40,77,75,54,65,10
40,77,65,54,84,10
40,77,65,52,67,54
40,77,65,52,54,67
40,77,65,61,52,10
40,99,77,65,54,52
40,99,74,52,77,16
40,52,65,74,77,54
40,65,77,52,16,63
40,77,16,65,52,54
40,88,74,16,67,65
40,16,65,88,74,63
40,15,44,16,28,77
40,16,15,63,78,44
40,16,63,78,54,77
40,16,63,17,77,15
40,17,78,16,77,15
40,17,78,15,44,74
40,78,17,61,98,68
40,61,78,0,79,98
40,61,0,17,98,79
40,98,16,17,77,20
40,17,98,77,61,78
40,17,98,77,61,0
40,17,77,98,15,67
40,17,98,77,78,67
40,77,17,98,67,15
40,77,98,17,68,15
40,98,77,15,17,92
40,54,98,17,15,77
40,54,68,98,15,17
40,54,52,68,98,77
40,52,54,30,98,77
40,96,0,52,54,98
40,61,96,4,0,98
40,52,98,88,30,61
19,61,40,88,52,54
19,40,61,88,4,52
19,40,88,61,52,59
19,40,52,4,76,88
19,40,75,98,4,76
40,19,4,98,9,68
40,19,98,9,4,68
19,40,98,4,9,28
19,40,98,16,9,4
19,40,98,16,4,9
19,40,98,16,63,52
40,19,98,16,28,63
40,19,98,16,63,4
40,19,98,16,52,54
40,19,52,65,98,61
40,52,76,19,98,16
40,52,19,98,76,16
40,52,19,76,16,9
40,19,16,52,76,88
40,19,76,9,98,16
40,88,98,19,9,16
40,76,88,98,46,43
40,76,88,46,98,54
40,88,98,46,21,19
40,88,98,21,17,19
40,88,17,76,19,98
76,40,88,17,19,94
88,76,40,17,64,21
40,87,76,17,88,14
40,76,17,28,87,21
96,40,90,88,76,21
96,40,90,88,76,22
96,43,40,90,88,22
96,43,40,90,76,79
96,40,90,43,76,13
13,96,17,22,40,30
13,96,17,22,43,40
13,96,17,67,22,40
96,13,17,67,22,78
96,13,40,44,22,87
96,13,40,44,22,87
96,13,44,40,22,87
96,44,13,40,87,22
96,44,40,13,78,21
96,44,40,13,84,87
96,44,40,13,84,65
96,44,40,13,84,87
44,96,40,13,84,87
96,44,13,40,22,87
96,44,13,40,22,87
96,44,40,13,87,22
96,44,40,13,87,22
96,44,13,40,87,22
96,40,44,13,22,87
96,40,61,22,87,13
96,40,87,99,34,38
96,40,87,99,38,97
40,96,87,99,13,22
96,40,87,22,99,13
40,96,87,88,22,99
40,87,22,88,96,44
40,44,96,87,22,52
44,40,87,96,17,52
40,44,87,17,52,48
40,17,44,87,48,52
40,17,87,44,48,52
40,17,87,61,44,2
40,96,2,87,44,17
40,2,17,44,87,96
40,44,17,2,87,48
40,44,88,17,2,87
40,17,44,34,48,2
40,17,34,44,87,22
40,17,44,22,87,48
75,17,40,44,88,74
44,88,40,22,11,81
75,40,37,48,99,30
75,48,40,88,37,99
75,40,48,37,99,88
75,48,81,37,74,30
75,48,37,38,87,34
75,34,48,37,81,87
75,34,17,48,37,6
34,17,48,37,75,6
34,17,75,6,37,48
34,17,6,48,37,64
34,6,75,61,37,48
34,52,37,6,22,48
37,6,17,22,48,40
17,22,37,6,48,61
17,22,37,6,48,61
17,22,37,6,61,48
17,22,37,6,34,61
17,22,37,6,61,87
17,22,37,6,61,34
17,22,6,37,61,52
22,17,75,37,6,61
17,22,34,61,37,75
17,22,37,61,34,75
17,22,34,75,37,6
17,22,37,44,34,57
17,22,74,37,44,57
17,22,74,37,52,98
17,22,74,37,63,98
22,17,37,74,52,98
22,17,37,74,52,6
22,17,37,52,74,75
22,37,75,17,52,74
22,96,37,74,17,52
22,37,34,88,17,96
22,88,34,37,96,40
22,96,37,88,34,32
96,22,37,88,40,43
96,22,37,75,58,44
96,75,58,44,37,34
96,52,58,17,75,37
96,75,58,44,52,17
96,58,52,15,37,44
96,44,58,59,40,37
96,58,44,34,40,15
96,44,34,58,37,17
96,34,58,44,85,37
96,34,85,44,58,40
96,69,85,17,58,78
96,69,85,40,78,34
